variable,value,WL,Glob_dif,Dir_dif,Difu_dif,DGR_dif
O3,200.0,320,12.524205518127221,11.486816035255833,12.968493048678374,-0.9219256231089439
O3,200.0,330,1.2214475490808039,1.092992496288322,1.28293414380997,-0.12690497508466
O3,200.0,340,0.6614207738943075,0.5987073606065928,0.6956523425618152,-0.06230133928724524
O3,200.0,350,0.03076091038125507,0.027789033112414187,0.03258480385758197,-0.0029709633734588815
O3,200.0,360,0.0,0.0,0.0,0.0
O3,300.0,320,0.0,0.0,0.0,0.0
O3,300.0,330,0.0,0.0,0.0,0.0
O3,300.0,340,0.0,0.0,0.0,0.0
O3,300.0,350,0.0,0.0,0.0,0.0
O3,300.0,360,0.0,0.0,0.0,0.0
O3,400.0,320,-11.033038400403857,-10.303289453689587,-11.345508904108167,0.8202471272409861
O3,400.0,330,-1.2035952199392224,-1.081262883942305,-1.2621511007878279,0.12382265960917274
O3,400.0,340,-0.6560885903609519,-0.5951542011964646,-0.6893490942555508,0.06133681299625731
O3,400.0,350,-0.03072154901159287,-0.027789033112428894,-0.03252128572140524,0.0029334170903354195
O3,400.0,360,0.0,0.0,0.0,0.0
O3,500.0,320,-20.783805619091144,-19.545009748955266,-21.31425457627803,1.5638164390719977
O3,500.0,330,-2.3898415841791802,-2.150731351050455,-2.504263625766254,0.24496449653335234
O3,500.0,340,-1.3069286392832156,-1.1867552429828008,-1.3725242376059592,0.12176477501768243
O3,500.0,350,-0.06146277870801684,-0.055578066224843084,-0.06507433051090787,0.005888331615406366
O3,500.0,360,0.0,0.0,0.0,0.0
albedo,0.0,320,-1.894876665149609,0.0,-2.706272648252757,1.931475748399055
albedo,0.0,330,-1.8687885275184943,0.0,-2.763276176863065,1.904377312250494
albedo,0.0,340,-1.7675456544690702,0.0,-2.7323450055484746,1.7993499869724927
albedo,0.0,350,-1.6688236697234655,0.0,-2.6930101784637226,1.697146044625956
albedo,0.0,360,-1.5537007276286385,0.0,-2.617722204159413,1.5782215676081575
albedo,0.1,320,1.9694788760258388,0.0,2.8128199114634658,-1.9314395814656606
albedo,0.1,330,1.941351637390041,0.0,2.8706035333654776,-1.904380907460902
albedo,0.1,340,1.8323055462445683,0.0,2.8324858427426807,-1.799336209089829
albedo,0.1,350,1.7264683955754794,0.0,2.786000729823376,-1.6971673378671839
albedo,0.1,360,1.6035443908908842,0.0,2.701639485610716,-1.578236665368384
albedo,0.2,320,6.150759812066753,0.0,8.784616551640614,-5.794362492511864
albedo,0.2,330,6.059281900024867,0.0,8.959662905246079,-5.713108547855874
albedo,0.2,340,5.706063696382545,0.0,8.820668706764165,-5.398047658620564
albedo,0.2,350,5.364600430928273,0.0,8.65695029737603,-5.091463744927347
albedo,0.2,360,4.9700085080734295,0.0,8.373495671209508,-4.734693822275125
albedo,0.30000000000000004,320,10.689653828199539,0.0,15.267018854898772,-9.657319775153374
albedo,0.30000000000000004,330,10.523937539923885,0.0,15.561349992028001,-9.521862660857868
albedo,0.30000000000000004,340,9.886181928665437,0.0,15.282467951214798,-8.996747138856117
albedo,0.30000000000000004,350,9.272633377969132,0.0,14.96341196561002,-8.485778269748028
albedo,0.30000000000000004,360,8.567192811992909,0.0,14.434101731815572,-7.891143346433215
albedo,0.4,320,15.634011591361146,0.0,22.3285761708542,-13.520253579552486
albedo,0.4,330,15.380987793915727,0.0,22.743287232201194,-13.330608523986662
albedo,0.4,340,14.410508290918077,0.0,22.27635832576674,-12.59544119345721
albedo,0.4,350,13.481721760775764,0.0,21.75569209837562,-11.880082141506277
albedo,0.4,360,12.419672627530487,0.0,20.92480257134765,-11.0475972196427
albedo,0.5,320,21.04074713310184,0.0,30.050503820321357,-17.38319337203403
albedo,0.5,330,20.684556057047743,0.0,30.585473831667283,-17.139356296152872
albedo,0.5,340,19.323414914347364,0.0,29.870932101732475,-16.19415177500415
albedo,0.5,350,18.028078039425917,0.0,29.092227380953506,-15.274397701709464
albedo,0.5,360,16.555630503682217,0.0,27.89308046179353,-14.204058982083394
albedo,0.6000000000000001,320,26.977835688021454,0.0,38.52995397798486,-21.246098220089937
albedo,0.6000000000000001,330,26.499170842174706,0.0,39.18332567152494,-20.948098446618367
albedo,0.6000000000000001,340,24.677157197579998,0.0,38.146967830483355,-19.792845579943158
albedo,0.6000000000000001,350,22.953917282868915,0.0,37.0411092553229,-18.668715718963973
albedo,0.6000000000000001,360,21.00751368790511,0.0,35.39369270168139,-17.36050353210822
albedo,0.7000000000000001,320,33.527480998607345,0.0,47.88412167405166,-25.10904927425166
albedo,0.7000000000000001,330,32.90245097165131,0.0,48.65161478040388,-24.756842880700184
albedo,0.7000000000000001,340,30.533902127457605,0.0,47.20056580542746,-23.39154934450921
albedo,0.7000000000000001,350,28.308795455493712,0.0,45.6824023321319,-22.063020196704397
albedo,0.7000000000000001,360,25.813011452847725,0.0,43.49004878159771,-20.516964942470945
albedo,0.8,320,40.78952625890621,0.0,58.25581225411835,-28.971989140652347
albedo,0.8,330,39.98854597918767,0.0,59.129587546552465,-28.56558420510549
albedo,0.8,340,36.96800752611568,0.0,57.1466714161912,-26.99024990859051
albedo,0.8,350,34.15134131739356,0.0,55.11062159800833,-25.457323782245048
albedo,0.8,360,31.01596134477315,0.0,52.25603662541756,-23.673421945249515
albedo,0.9,320,48.886911624398586,0.0,69.82053989050196,-32.83492893433577
albedo,0.9,330,47.872835195310984,0.0,70.78778900062099,-32.37432698986285
albedo,0.9,340,44.06926318215095,0.0,68.12411774726431,-30.58894188029052
albedo,0.9,350,40.55136225764222,0.0,65.43844822652599,-28.851632318801887
albedo,0.9,360,36.66780628886652,0.0,61.77832784562811,-26.82987843630415
AOD,0.01,320,13.702881467758294,73.59299992995248,-11.94234060188418,52.67247205091869
AOD,0.01,330,13.363716557038826,73.59301355774693,-15.465779013593345,53.12925407699014
AOD,0.01,340,13.152907576949167,73.59297848325099,-19.837777015641432,53.414509799670704
AOD,0.01,350,13.175667431064479,73.59301848410564,-23.90352611405253,53.38369317754762
AOD,0.01,360,13.205834249651181,73.59301076067959,-28.147975836134076,53.34281303723046
AOD,0.11,320,10.115445824956213,50.70017440366573,-7.2630993631522,36.856526597753216
AOD,0.11,330,9.89180565505566,50.700115287184325,-9.641594872109842,37.1349887181067
AOD,0.11,340,9.745454104432605,50.70015006176577,-12.609308831044833,37.31789739405617
AOD,0.11,350,9.770456300613803,50.700133563304405,-15.34880825684955,37.286605742625234
AOD,0.11,360,9.797433930936046,50.70018300237563,-18.213223543303183,37.25291894997103
AOD,0.21000000000000002,320,6.53151858135929,30.82634767909531,-3.871611591729833,22.80529689359662
AOD,0.21000000000000002,330,6.391930998964736,30.826328508207155,-5.303894618184473,22.966401004113905
AOD,0.21000000000000002,340,6.302661846930366,30.8263227524194,-7.083364176150908,23.06965835041994
AOD,0.21000000000000002,350,6.321967344233286,30.8263692567391,-8.716816140720626,23.047355616708202
AOD,0.21000000000000002,360,6.342921560112003,30.826326111457472,-10.423616113315584,23.023069323430086
AOD,0.31000000000000005,320,3.0542564191523516,13.57341913259082,-1.4501145156901607,10.20740246832106
AOD,0.31000000000000005,330,2.991555281908417,13.573364836955145,-2.0735583237328146,10.274443886280004
AOD,0.31000000000000005,340,2.953444182807332,13.5734242626306,-2.8433791487899556,10.315322779261377
AOD,0.31000000000000005,350,2.9647770847552586,13.573416089798425,-3.5459317110166158,10.303172896019259
AOD,0.31000000000000005,360,2.976919451929397,13.57343396569558,-4.27972147725551,10.290184023918815
AOD,0.41000000000000003,320,-0.3344673908912172,-1.4042656168966985,0.12359760905434883,-1.0733883600474607
AOD,0.41000000000000003,330,-0.32778218899763684,-1.404248452630834,0.1874816597400191,-1.0800063320296418
AOD,0.41000000000000003,340,-0.3238621904484432,-1.4042678182061465,0.2658677811240634,-1.0839160219289408
AOD,0.41000000000000003,350,-0.3252429974155338,-1.404251773814872,0.33696371240638734,-1.082529628210039
AOD,0.41000000000000003,360,-0.32672921083887635,-1.4042568818248793,0.4111737222448767,-1.081059809169199
AOD,0.51,320,-3.624809839890299,-14.406724430668975,0.9921213483552699,-11.187437942136858
AOD,0.51,330,-3.55502597608291,-14.406750553916376,1.6392547635044838,-11.251726373156977
AOD,0.51,340,-3.5142016958016495,-14.40675858295265,2.4314053043612205,-11.28928513687494
AOD,0.51,350,-3.529848907446456,-14.406724842515873,3.1454816215036847,-11.274861510929044
AOD,0.51,360,-3.5464699313881,-14.406693707533691,3.890732095201648,-11.259539975799953
AOD,0.6100000000000001,320,-6.812921434272584,-25.69446577561688,1.2722341729294635,-20.261976909198427
AOD,0.6100000000000001,330,-6.685518950006137,-25.694461095597642,2.4133765868783867,-20.37083840760721
AOD,0.6100000000000001,340,-6.611196623535926,-25.6944946163713,3.805254840329012,-20.43424618678085
AOD,0.6100000000000001,350,-6.641424220310311,-25.69445414731913,5.051756165308488,-20.408441075590876
AOD,0.6100000000000001,360,-6.673417921258028,-25.694477839924943,6.352415458503308,-20.381181325828866
AOD,0.7100000000000001,320,-9.90060510140735,-35.49362445792413,1.0584437140246286,-28.405317688672437
AOD,0.7100000000000001,330,-9.720519794373052,-35.493638467425704,2.616119824479453,-28.548146948066133
AOD,0.7100000000000001,340,-9.615704305121334,-35.49363451491676,4.5095377844179145,-28.631002776361424
AOD,0.7100000000000001,350,-9.660480633812517,-35.49363310300003,6.193780494660197,-28.595627528716324
AOD,0.7100000000000001,360,-9.707662028333228,-35.493629891029215,7.950855549108815,-28.558312301966836
AOD,0.81,320,-12.887568474694215,-44.000496020862784,0.4351665818788796,-35.71582953361874
AOD,0.81,330,-12.65925232096012,-44.00051713981504,2.342621182201525,-35.883898010614615
AOD,0.81,340,-12.526804677516859,-44.000514023728,4.652831629247464,-35.98097592088474
AOD,0.81,350,-12.58593571028772,-44.00049264729093,6.6937317444906705,-35.937645952357784
AOD,0.81,360,-12.648082769267727,-44.0004861410456,8.822421691674188,-35.892060948088066
AOD,0.91,320,-15.777271225571553,-51.3855185636458,-0.5296742131265386,-42.27866735764747
AOD,0.91,330,-15.504779326541334,-51.38553939691648,1.669995055496939,-42.464839767731235
AOD,0.91,340,-15.34692336146705,-51.38553082425007,4.324448554665152,-42.572117746726676
AOD,0.91,350,-15.41987560232736,-51.38552910681287,6.652889582930383,-42.52258288884139
AOD,0.91,360,-15.496261636407437,-51.38550197997553,9.081119240379447,-42.47059483824037
AOD,1.01,320,-18.5721497423763,-57.79663697204942,-1.776019697673025,-48.170849538055585
AOD,1.01,330,-18.25911470488589,-57.79664740461265,0.6660189801915958,-48.369347306408535
AOD,1.01,340,-18.07783775148302,-57.79663847432073,3.602322569216935,-48.48358445709449
AOD,1.01,350,-18.16385508403259,-57.796634991308814,6.159480701125896,-48.42943169912602
AOD,1.01,360,-18.253673504636787,-57.79663128737318,8.825774790326536,-48.37276423054844
AOD,1.11,320,-21.273958224711023,-63.36227709331124,-3.2514661557594327,-53.46174902167019
AOD,1.11,330,-20.92364300796012,-63.362277177868236,-0.6098737445646086,-53.66791767377466
AOD,1.11,340,-20.72067701584243,-63.362271842751376,2.5548519981135476,-53.78652745991541
AOD,1.11,350,-20.818917231699128,-63.36227118680907,5.290679634529344,-53.729189432278915
AOD,1.11,360,-20.92122462237872,-63.36226863489671,8.14285038533689,-53.66932379750596
AOD,1.2100000000000002,320,-23.88488942207894,-68.19392985530396,-4.911543501695642,-58.21319853153818
AOD,1.2100000000000002,330,-23.500399107593314,-68.19393779935623,-2.1073075040433857,-58.42323119387565
AOD,1.2100000000000002,340,-23.277281280627378,-68.1939349937642,1.240091374473386,-58.544137203254884
AOD,1.2100000000000002,350,-23.38681362627639,-68.19393019208587,4.112100617809142,-58.484862315003774
AOD,1.2100000000000002,360,-23.500638638594527,-68.19392918253983,7.105844750334854,-58.42308974685563
AOD,1.31,320,-26.407720817184142,-72.38839408695024,-6.7185321948805985,-62.48029518904044
AOD,1.31,330,-25.991795480696513,-72.38840829160465,-3.783475433512557,-62.691174731588774
AOD,1.31,340,-25.749887971869487,-72.38839822389404,-0.29266466751334463,-62.81271364864073
AOD,1.31,350,-25.86984690788889,-72.38839753531458,2.679417297322353,-62.75253548933542
AOD,1.31,360,-25.994118980822364,-72.3883995904524,5.777179409339695,-62.689991620541036
AOD,1.4100000000000001,320,-28.84464515952984,-76.02972679684453,-8.639793001842142,-66.3127627472357
AOD,1.4100000000000001,330,-28.39984602103889,-76.02972711478107,-5.6012162112698665,-66.52203723994458
AOD,1.4100000000000001,340,-28.140441768269156,-76.02972928478454,-2.0004893906633745,-66.64289162769863
AOD,1.4100000000000001,350,-28.26980801885566,-76.02972339821063,1.041284565378746,-66.58272348122195
AOD,1.4100000000000001,360,-28.40356699379273,-76.02972280342503,4.211372153832981,-66.52029131884713
AOD,1.51,320,-31.198488659586854,-79.19083590079387,-10.647906182733788,-69.75478635019013
AOD,1.51,330,-30.727172986132448,-79.19084468113924,-7.529448331183687,-69.96058019301707
AOD,1.51,340,-30.451472843189265,-79.19084492946386,-3.84750276615628,-70.07966103492338
AOD,1.51,350,-30.589314490258452,-79.19084234924449,-0.7616777299380368,-70.02023896185982
AOD,1.51,360,-30.73155926615912,-79.1908418371585,2.453899384287247,-69.95867390346025
SSA,0.6,320,-20.4092840039411,0.0,-29.148644915064928,25.6427948266626
SSA,0.6,330,-20.391429623328442,0.0,-30.15203881652047,25.614616022930022
SSA,0.6,340,-20.04045768117766,0.0,-30.979366397480252,25.06324711223387
SSA,0.6,350,-19.66574718507164,0.0,-31.734962954635034,24.479903025147927
SSA,0.6,360,-19.241022276652405,0.0,-32.4174883255284,23.825242492005682
SSA,0.65,320,-17.917833290615324,0.0,-25.590342127368178,21.82914268583353
SSA,0.65,330,-17.906221777953526,0.0,-26.477255596066975,21.811910921581582
SSA,0.65,340,-17.591626255337143,0.0,-27.19386173517759,21.346891651865008
SSA,0.65,350,-17.255473395256637,0.0,-27.845461645049856,20.85391518122173
SSA,0.65,360,-16.8730484562147,0.0,-28.427899696843962,20.297927618971084
SSA,0.7000000000000001,320,-15.30368606064268,0.0,-21.85673394709939,18.068892669402537
SSA,0.7000000000000001,330,-15.297600005034734,0.0,-22.61998485009222,18.060409157171488
SSA,0.7000000000000001,340,-15.023249365731537,0.0,-23.22355876227477,17.67924668053045
SSA,0.7000000000000001,350,-14.729811750313512,0.0,-23.769756919268765,17.274280792229476
SSA,0.7000000000000001,360,-14.394725563100124,0.0,-24.25239372323884,16.815232072774396
SSA,0.7500000000000001,320,-12.556804394075101,0.0,-17.933692944845273,14.359955977208466
SSA,0.7500000000000001,330,-12.555389945425578,0.0,-18.565182137005543,14.358106162963862
SSA,0.7500000000000001,340,-12.325561797811547,0.0,-19.053362007187005,14.05832994263074
SSA,0.7500000000000001,350,-12.079453286320106,0.0,-19.492826738086453,13.739056156756828
SSA,0.7500000000000001,360,-11.797275426309914,0.0,-19.87618084458568,13.37518255057272
SSA,0.8000000000000002,320,-9.66622454339646,0.0,-13.805351859983958,10.700565203366422
SSA,0.8000000000000002,330,-9.668221490554098,0.0,-14.296034905586039,10.703012439352223
SSA,0.8000000000000002,340,-9.487585526655584,0.0,-14.666301186012735,10.482082023620805
SSA,0.8000000000000002,350,-9.293908198264795,0.0,-14.997743518212397,10.246178634373706
SSA,0.8000000000000002,360,-9.070871469806997,0.0,-15.282735074669317,9.975759821337142
SSA,0.8500000000000002,320,-6.619569655855274,0.0,-9.454034007436732,7.088818965022414
SSA,0.8500000000000002,330,-6.6232560676416545,0.0,-9.793559241909033,7.093046714543288
SSA,0.8500000000000002,340,-6.496962432780503,0.0,-10.043272607731414,6.948397187748934
SSA,0.8500000000000002,350,-6.361348394567811,0.0,-10.265420059726093,6.793507045971568
SSA,0.8500000000000002,360,-6.204461016746761,0.0,-10.453374863855224,6.614878579518099
SSA,0.9000000000000002,320,-3.4027574068641884,0.0,-4.8598357181779726,3.522623747342854
SSA,0.9000000000000002,330,-3.405997837162002,0.0,-5.036320694141226,3.526096611485434
SSA,0.9000000000000002,340,-3.3397242863813297,0.0,-5.16268360635018,3.455115621929468
SSA,0.9000000000000002,350,-3.2684303709179217,0.0,-5.274323714464384,3.378866262018429
SSA,0.9000000000000002,360,-3.1855698241309427,0.0,-5.367083468804505,3.29038741264517
SSA,0.9500000000000003,320,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,330,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,340,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,350,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,360,0.0,0.0,0.0,0.0
SSA,1.0000000000000004,320,3.6066343828969445,0.0,5.151013869238463,-3.4810843961671054
SSA,1.0000000000000004,330,3.6135547637503396,0.0,5.343227302590553,-3.487530923912048
SSA,1.0000000000000004,340,3.540318939853186,0.0,5.472771098669102,-3.4192660174340035
SSA,1.0000000000000004,350,3.4612814015166826,0.0,5.585530822651964,-3.345484759737329
SSA,1.0000000000000004,360,3.36834769233612,0.0,5.6750296539662,-3.258587147355416
DOY,0.0,320,2.8444346555775275,2.844448865075987,2.8444152462104704,1.3816497234250208e-05
DOY,0.0,330,2.844436146456229,2.8443985916688566,2.844454122518205,-3.651610993964018e-05
DOY,0.0,340,2.8444376229669555,2.8444225464546005,2.8444458523494704,-1.4659531139209208e-05
DOY,0.0,350,2.8444493777361024,2.844468869814333,2.84446917417212,1.8952970572947964e-05
DOY,0.0,360,2.844447255986406,2.8444497294310374,2.844445562143988,2.4050346902417357e-06
DOY,100.0,320,2.444672057257073,2.444690504597214,2.444671627737362,1.800712499999871e-05
DOY,100.0,330,2.4446782332697365,2.4446845090703446,2.444675229280393,6.126038666273753e-06
DOY,100.0,340,2.4446911421558117,2.4446921128151757,2.444690612329861,9.474960175846537e-07
DOY,100.0,350,2.4446953075736935,2.4447104325826134,2.4446860250890357,1.4764072328588243e-05
DOY,100.0,360,2.4446673144269817,2.4446948984043964,2.4446783629932747,2.692573283134208e-05
DOY,200.0,320,-0.49297881609068356,-0.49294917395136895,-0.49299857125061963,2.9788992753741586e-05
DOY,200.0,330,-0.49296343419234806,-0.492967740973878,-0.4929613726982796,-4.32811756564515e-06
DOY,200.0,340,-0.4929655952880977,-0.4929416488317845,-0.4929463419017754,2.4065088920559207e-05
DOY,200.0,350,-0.4929421128081025,-0.4929577829216044,-0.4929642548512858,-1.574774074780946e-05
DOY,200.0,360,-0.49296360293097635,-0.492961009914305,-0.49296537865765727,2.605862634640526e-06
DOY,300.0,320,4.164616039816426,4.164641221056449,4.164599167247181,2.4174466325639486e-05
DOY,300.0,330,4.164627424408186,4.164595623234483,4.164642646432052,-3.052972443507831e-05
DOY,300.0,340,4.164623534250708,4.1645989252877165,4.1646369668381205,-2.36250678503452e-05
DOY,300.0,350,4.164629715787306,4.164629062981745,4.1646301164255695,-6.267055958208131e-07
DOY,300.0,360,4.164637973301573,4.164637435833324,4.16463834136579,-5.159795636303125e-07
